!version date: 2019/06/01 14:44:40
!description: Mapping of GO terms to Pfam entries. This mapping is generated from data supplied by InterPro for the InterPro2GO mapping.
!external resources: http://www.ebi.ac.uk/interpro, http://pfam.sanger.ac.uk/
!citation: Mitchell et al. (2015) Nucl. Acids Res. 43 :D213-D221
!contact:interhelp@ebi.ac.uk
!
Pfam:PF00001 7tm_1 > GO:G protein-coupled receptor signaling pathway ; GO:0007186
Pfam:PF01623 Carla_C4 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF01624 MutS_I > GO:mismatch repair ; GO:0006298
Pfam:PF01625 PMSR > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01627 Hpt > GO:phosphorelay signal transduction system ; GO:0000160
Pfam:PF01628 HrcA > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF01630 Glyco_hydro_56 > GO:carbohydrate metabolic process ; GO:0005975
Pfam:PF01632 Ribosomal_L35p > GO:translation ; GO:0006412
Pfam:PF01634 HisG > GO:histidine biosynthetic process ; GO:0000105
Pfam:PF01635 Corona_M > GO:viral life cycle ; GO:0019058
Pfam:PF01640 Peptidase_C10 > GO:proteolysis ; GO:0006508
Pfam:PF01641 SelR > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01643 Acyl-ACP_TE > GO:fatty acid biosynthetic process ; GO:0006633
Pfam:PF01644 Chitin_synth_1 > GO:chitin biosynthetic process ; GO:0006031
Pfam:PF01645 Glu_synthase > GO:glutamate biosynthetic process ; GO:0006537
Pfam:PF01645 Glu_synthase > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01649 Ribosomal_S20p > GO:translation ; GO:0006412
Pfam:PF01650 Peptidase_C13 > GO:proteolysis ; GO:0006508
Pfam:PF01652 IF4E > GO:translational initiation ; GO:0006413
Pfam:PF01654 Cyt_bd_oxida_I > GO:aerobic electron transport chain ; GO:0019646
Pfam:PF01655 Ribosomal_L32e > GO:translation ; GO:0006412
Pfam:PF01660 Vmethyltransf > GO:RNA processing ; GO:0006396
Pfam:PF01660 Vmethyltransf > GO:mRNA methylation ; GO:0080009
Pfam:PF01664 Reo_sigma1 > GO:cell adhesion ; GO:0007155
Pfam:PF01664 Reo_sigma1 > GO:viral life cycle ; GO:0019058
Pfam:PF01664 Reo_sigma1 > GO:virion attachment to host cell ; GO:0019062
Pfam:PF01667 Ribosomal_S27e > GO:translation ; GO:0006412
Pfam:PF01670 Glyco_hydro_12 > GO:polysaccharide catabolic process ; GO:0000272
Pfam:PF01671 ASFV_360 > GO:taxis ; GO:0042330
Pfam:PF01678 DAP_epimerase > GO:lysine biosynthetic process via diaminopimelate ; GO:0009089
Pfam:PF01686 Adeno_Penton_B > GO:endocytosis involved in viral entry into host cell ; GO:0075509
Pfam:PF01687 Flavokinase > GO:riboflavin biosynthetic process ; GO:0009231
Pfam:PF01691 Adeno_E1B_19K > GO:negative regulation of apoptotic process ; GO:0043066
Pfam:PF01692 Paramyxo_C > GO:evasion or tolerance by virus of host immune response ; GO:0030683
Pfam:PF01699 Na_Ca_ex > GO:transmembrane transport ; GO:0055085
Pfam:PF01701 PSI_PsaJ > GO:photosynthesis ; GO:0015979
Pfam:PF01702 TGT > GO:tRNA modification ; GO:0006400
Pfam:PF01708 Gemini_mov > GO:transport of virus in host, cell to cell ; GO:0046740
Pfam:PF01715 IPPT > GO:tRNA processing ; GO:0008033
Pfam:PF01716 MSP > GO:photosystem II assembly ; GO:0010207
Pfam:PF01716 MSP > GO:photosystem II stabilization ; GO:0042549
Pfam:PF01717 Meth_synt_2 > GO:methionine biosynthetic process ; GO:0009086
Pfam:PF01719 Rep_2 > GO:DNA replication ; GO:0006260
Pfam:PF01721 Bacteriocin_II > GO:defense response to bacterium ; GO:0042742
Pfam:PF01723 Chorion_1 > GO:multicellular organism development ; GO:0007275
Pfam:PF01723 Chorion_1 > GO:chorion-containing eggshell formation ; GO:0007304
Pfam:PF01725 Ham1p_like > GO:nucleoside triphosphate catabolic process ; GO:0009143
Pfam:PF01726 LexA_DNA_bind > GO:proteolysis ; GO:0006508
Pfam:PF01728 FtsJ > GO:methylation ; GO:0032259
Pfam:PF01729 QRPTase_C > GO:NAD biosynthetic process ; GO:0009435
Pfam:PF01730 UreF > GO:nitrogen compound metabolic process ; GO:0006807
Pfam:PF01733 Nucleoside_tran > GO:nucleoside transmembrane transport ; GO:1901642
Pfam:PF01734 Patatin > GO:lipid metabolic process ; GO:0006629
Pfam:PF01735 PLA2_B > GO:phospholipid catabolic process ; GO:0009395
Pfam:PF01737 Ycf9 > GO:photosynthesis ; GO:0015979
Pfam:PF01737 Ycf9 > GO:photosystem II stabilization ; GO:0042549
Pfam:PF01742 Peptidase_M27 > GO:proteolysis ; GO:0006508
Pfam:PF01742 Peptidase_M27 > GO:negative regulation of neurotransmitter secretion ; GO:0046929
Pfam:PF01743 PolyA_pol > GO:RNA processing ; GO:0006396
Pfam:PF01749 IBB > GO:protein import into nucleus ; GO:0006606
Pfam:PF01752 Peptidase_M9 > GO:proteolysis ; GO:0006508
Pfam:PF01756 ACOX > GO:fatty acid beta-oxidation ; GO:0006635
Pfam:PF01762 Galactosyl_T > GO:protein glycosylation ; GO:0006486
Pfam:PF01763 Herpes_UL6 > GO:DNA packaging ; GO:0006323
Pfam:PF01764 Lipase_3 > GO:lipid metabolic process ; GO:0006629
Pfam:PF01769 MgtE > GO:cation transport ; GO:0006812
Pfam:PF01770 Folate_carrier > GO:vitamin transport ; GO:0051180
Pfam:PF01774 UreD > GO:nitrogen compound metabolic process ; GO:0006807
Pfam:PF01775 Ribosomal_L18A > GO:translation ; GO:0006412
Pfam:PF01776 Ribosomal_L22e > GO:translation ; GO:0006412
Pfam:PF01777 Ribosomal_L27e > GO:translation ; GO:0006412
Pfam:PF01779 Ribosomal_L29e > GO:translation ; GO:0006412
Pfam:PF01780 Ribosomal_L37ae > GO:translation ; GO:0006412
Pfam:PF01781 Ribosomal_L38e > GO:translation ; GO:0006412
Pfam:PF01782 RimM > GO:rRNA processing ; GO:0006364
Pfam:PF01783 Ribosomal_L32p > GO:translation ; GO:0006412
Pfam:PF01786 AOX > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01787 Ilar_coat > GO:translational initiation ; GO:0006413
Pfam:PF01788 PsbJ > GO:photosynthesis ; GO:0015979
Pfam:PF01789 PsbP > GO:photosynthesis ; GO:0015979
Pfam:PF01790 LGT > GO:lipoprotein biosynthetic process ; GO:0042158
Pfam:PF01793 Glyco_transf_15 > GO:protein glycosylation ; GO:0006486
Pfam:PF01797 Y1_Tnp > GO:transposition, DNA-mediated ; GO:0006313
Pfam:PF01799 Fer2_2 > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01801 Cytomega_gL > GO:viral process ; GO:0016032
Pfam:PF01804 Penicil_amidase > GO:antibiotic biosynthetic process ; GO:0017000
Pfam:PF01805 Surp > GO:RNA processing ; GO:0006396
Pfam:PF01806 Paramyxo_P > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF01806 Paramyxo_P > GO:viral genome replication ; GO:0019079
Pfam:PF01807 zf-CHC2 > GO:DNA replication ; GO:0006260
Pfam:PF01808 AICARFT_IMPCHas > GO:purine nucleotide biosynthetic process ; GO:0006164
Pfam:PF01810 LysE > GO:amino acid transport ; GO:0006865
Pfam:PF01817 CM_2 > GO:chorismate metabolic process ; GO:0046417
Pfam:PF01828 Peptidase_A4 > GO:proteolysis ; GO:0006508
Pfam:PF01829 Peptidase_A6 > GO:proteolysis ; GO:0006508
Pfam:PF01830 Peptidase_C7 > GO:proteolysis ; GO:0006508
Pfam:PF01831 Peptidase_C16 > GO:proteolysis ; GO:0006508
Pfam:PF01834 XRCC1_N > GO:single strand break repair ; GO:0000012
Pfam:PF01845 CcdB > GO:plasmid maintenance ; GO:0006276
Pfam:PF01853 MOZ_SAS > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF01853 MOZ_SAS > GO:histone acetylation ; GO:0016573
Pfam:PF01855 POR_N > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01857 RB_B > GO:regulation of cell cycle ; GO:0051726
Pfam:PF01858 RB_A > GO:regulation of cell cycle ; GO:0051726
Pfam:PF01862 PvlArgDC > GO:arginine catabolic process ; GO:0006527
Pfam:PF01867 Cas_Cas1 > GO:maintenance of CRISPR repeat elements ; GO:0043571
Pfam:PF01867 Cas_Cas1 > GO:defense response to virus ; GO:0051607
Pfam:PF01868 UPF0086 > GO:RNA processing ; GO:0006396
Pfam:PF01872 RibD_C > GO:riboflavin biosynthetic process ; GO:0009231
Pfam:PF01872 RibD_C > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01873 eIF-5_eIF-2B > GO:translational initiation ; GO:0006413
Pfam:PF01874 CitG > GO:phosphorylation ; GO:0016310
Pfam:PF01876 RNase_P_p30 > GO:tRNA processing ; GO:0008033
Pfam:PF01880 Desulfoferrodox > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01885 PTS_2-RNA > GO:tRNA splicing, via endonucleolytic cleavage and ligation ; GO:0006388
Pfam:PF01888 CbiD > GO:cobalamin biosynthetic process ; GO:0009236
Pfam:PF01890 CbiG_C > GO:cobalamin biosynthetic process ; GO:0009236
Pfam:PF01891 CbiM > GO:transition metal ion transport ; GO:0000041
Pfam:PF01896 DNA_primase_S > GO:DNA replication, synthesis of RNA primer ; GO:0006269
Pfam:PF01899 MNHE > GO:cation transport ; GO:0006812
Pfam:PF01900 RNase_P_Rpp14 > GO:tRNA processing ; GO:0008033
Pfam:PF01903 CbiX > GO:cobalamin biosynthetic process ; GO:0009236
Pfam:PF01907 Ribosomal_L37e > GO:translation ; GO:0006412
Pfam:PF01912 eIF-6 > GO:mature ribosome assembly ; GO:0042256
Pfam:PF01913 FTR > GO:one-carbon metabolic process ; GO:0006730
Pfam:PF01915 Glyco_hydro_3_C > GO:carbohydrate metabolic process ; GO:0005975
Pfam:PF01916 DS > GO:peptidyl-lysine modification to peptidyl-hypusine ; GO:0008612
Pfam:PF01917 Arch_flagellin > GO:movement of cell or subcellular component ; GO:0006928
Pfam:PF01920 Prefoldin_2 > GO:protein folding ; GO:0006457
Pfam:PF01921 tRNA-synt_1f > GO:lysyl-tRNA aminoacylation ; GO:0006430
Pfam:PF01922 SRP19 > GO:SRP-dependent cotranslational protein targeting to membrane ; GO:0006614
Pfam:PF01929 Ribosomal_L14e > GO:translation ; GO:0006412
Pfam:PF01958 DUF108 > GO:NADP catabolic process ; GO:0006742
Pfam:PF01958 DUF108 > GO:pyridine nucleotide biosynthetic process ; GO:0019363
Pfam:PF01958 DUF108 > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01959 DHQS > GO:aromatic amino acid family biosynthetic process ; GO:0009073
Pfam:PF01959 DHQS > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01960 ArgJ > GO:arginine biosynthetic process ; GO:0006526
Pfam:PF01964 ThiC_Rad_SAM > GO:thiamine biosynthetic process ; GO:0009228
Pfam:PF01967 MoaC > GO:Mo-molybdopterin cofactor biosynthetic process ; GO:0006777
Pfam:PF01974 tRNA_int_endo > GO:tRNA splicing, via endonucleolytic cleavage and ligation ; GO:0006388
Pfam:PF01990 ATP-synt_F > GO:ion transmembrane transport ; GO:0034220
Pfam:PF01993 MTD > GO:methanogenesis ; GO:0015948
Pfam:PF01993 MTD > GO:oxidation-reduction process ; GO:0055114
Pfam:PF01994 Trm56 > GO:tRNA nucleoside ribose methylation ; GO:0002128
Pfam:PF02005 TRM > GO:tRNA processing ; GO:0008033
Pfam:PF02007 MtrH > GO:one-carbon metabolic process ; GO:0006730
Pfam:PF02011 Glyco_hydro_48 > GO:cellulose catabolic process ; GO:0030245
Pfam:PF02015 Glyco_hydro_45 > GO:carbohydrate metabolic process ; GO:0005975
Pfam:PF02017 CIDE-N > GO:apoptotic process ; GO:0006915
Pfam:PF02023 SCAN > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02024 Leptin > GO:signal transduction ; GO:0007165
Pfam:PF02025 IL5 > GO:immune response ; GO:0006955
Pfam:PF02028 BCCT > GO:nitrogen compound transport ; GO:0071705
Pfam:PF02031 Peptidase_M7 > GO:proteolysis ; GO:0006508
Pfam:PF02033 RBFA > GO:rRNA processing ; GO:0006364
Pfam:PF02035 Coagulin > GO:hemolymph coagulation ; GO:0042381
Pfam:PF02038 ATP1G1_PLM_MAT8 > GO:regulation of ion transport ; GO:0043269
Pfam:PF02040 ArsB > GO:arsenite transport ; GO:0015700
Pfam:PF02043 Bac_chlorC > GO:photosynthesis ; GO:0015979
Pfam:PF02044 Bombesin > GO:neuropeptide signaling pathway ; GO:0007218
Pfam:PF02045 CBFB_NFYA > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02048 Enterotoxin_ST > GO:pathogenesis ; GO:0009405
Pfam:PF02049 FliE > GO:bacterial-type flagellum-dependent cell motility ; GO:0071973
Pfam:PF02050 FliJ > GO:bacterial-type flagellum-dependent cell motility ; GO:0071973
Pfam:PF02052 Gallidermin > GO:defense response to bacterium ; GO:0042742
Pfam:PF02056 Glyco_hydro_4 > GO:carbohydrate metabolic process ; GO:0005975
Pfam:PF02057 Glyco_hydro_59 > GO:galactosylceramide catabolic process ; GO:0006683
Pfam:PF02059 IL3 > GO:immune response ; GO:0006955
Pfam:PF02060 ISK_Channel > GO:ion transport ; GO:0006811
Pfam:PF02064 MAS20 > GO:protein targeting ; GO:0006605
Pfam:PF02064 MAS20 > GO:intracellular protein transport ; GO:0006886
Pfam:PF02065 Melibiase > GO:carbohydrate metabolic process ; GO:0005975
Pfam:PF02070 NMU > GO:regulation of smooth muscle contraction ; GO:0006940
Pfam:PF02072 Orexin > GO:neuropeptide signaling pathway ; GO:0007218
Pfam:PF02072 Orexin > GO:feeding behavior ; GO:0007631
Pfam:PF02073 Peptidase_M29 > GO:proteolysis ; GO:0006508
Pfam:PF02074 Peptidase_M32 > GO:proteolysis ; GO:0006508
Pfam:PF02075 RuvC > GO:DNA repair ; GO:0006281
Pfam:PF02075 RuvC > GO:DNA recombination ; GO:0006310
Pfam:PF02076 STE3 > GO:G protein-coupled receptor signaling pathway ; GO:0007186
Pfam:PF02079 TP1 > GO:spermatogenesis ; GO:0007283
Pfam:PF02080 TrkA_C > GO:potassium ion transport ; GO:0006813
Pfam:PF02083 Urotensin_II > GO:regulation of blood pressure ; GO:0008217
Pfam:PF02083 Urotensin_II > GO:regulation of blood vessel diameter ; GO:0097746
Pfam:PF02084 Bindin > GO:fusion of sperm to egg plasma membrane involved in single fertilization ; GO:0007342
Pfam:PF02086 MethyltransfD12 > GO:DNA methylation on adenine ; GO:0032775
Pfam:PF02088 Ornatin > GO:cell adhesion ; GO:0007155
Pfam:PF02088 Ornatin > GO:regulation of blood coagulation ; GO:0030193
Pfam:PF02091 tRNA-synt_2e > GO:glycyl-tRNA aminoacylation ; GO:0006426
Pfam:PF02092 tRNA_synt_2f > GO:glycyl-tRNA aminoacylation ; GO:0006426
Pfam:PF02093 Gag_p30 > GO:virion assembly ; GO:0019068
Pfam:PF02098 His_binding > GO:evasion or tolerance of host defense response ; GO:0030682
Pfam:PF02099 Josephin > GO:protein deubiquitination ; GO:0016579
Pfam:PF02101 Ocular_alb > GO:G protein-coupled receptor signaling pathway ; GO:0007186
Pfam:PF02102 Peptidase_M35 > GO:proteolysis ; GO:0006508
Pfam:PF02106 Fanconi_C > GO:interstrand cross-link repair ; GO:0036297
Pfam:PF02107 FlgH > GO:bacterial-type flagellum-dependent cell motility ; GO:0071973
Pfam:PF02110 HK > GO:thiamine biosynthetic process ; GO:0009228
Pfam:PF02112 PDEase_II > GO:cAMP catabolic process ; GO:0006198
Pfam:PF02113 Peptidase_S13 > GO:proteolysis ; GO:0006508
Pfam:PF02116 STE2 > GO:G protein-coupled receptor signaling pathway ; GO:0007186
Pfam:PF02117 7TM_GPCR_Sra > GO:sensory perception of chemical stimulus ; GO:0007606
Pfam:PF02118 Srg > GO:sensory perception of chemical stimulus ; GO:0007606
Pfam:PF02119 FlgI > GO:bacterial-type flagellum-dependent cell motility ; GO:0071973
Pfam:PF02121 IP_trans > GO:phospholipid transport ; GO:0015914
Pfam:PF02122 Peptidase_S39 > GO:viral process ; GO:0016032
Pfam:PF02123 RdRP_4 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF02126 PTE > GO:catabolic process ; GO:0009056
Pfam:PF02127 Peptidase_M18 > GO:proteolysis ; GO:0006508
Pfam:PF02130 UPF0054 > GO:rRNA processing ; GO:0006364
Pfam:PF02133 Transp_cyt_pur > GO:transmembrane transport ; GO:0055085
Pfam:PF02135 zf-TAZ > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02137 A_deamin > GO:RNA processing ; GO:0006396
Pfam:PF02144 Rad1 > GO:DNA damage checkpoint ; GO:0000077
Pfam:PF02145 Rap_GAP > GO:regulation of small GTPase mediated signal transduction ; GO:0051056
Pfam:PF02150 RNA_POL_M_15KD > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF02152 FolB > GO:folic acid-containing compound metabolic process ; GO:0006760
Pfam:PF02153 PDH > GO:tyrosine biosynthetic process ; GO:0006571
Pfam:PF02153 PDH > GO:oxidation-reduction process ; GO:0055114
Pfam:PF02154 FliM > GO:bacterial-type flagellum-dependent cell motility ; GO:0071973
Pfam:PF02155 GCR > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02155 GCR > GO:glucocorticoid receptor signaling pathway ; GO:0042921
Pfam:PF02155 GCR > GO:glucocorticoid mediated signaling pathway ; GO:0043402
Pfam:PF02159 Oest_recep > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02159 Oest_recep > GO:steroid hormone mediated signaling pathway ; GO:0043401
Pfam:PF02160 Peptidase_A3 > GO:proteolysis ; GO:0006508
Pfam:PF02161 Prog_receptor > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02161 Prog_receptor > GO:steroid hormone mediated signaling pathway ; GO:0043401
Pfam:PF02163 Peptidase_M50 > GO:proteolysis ; GO:0006508
Pfam:PF02165 WT1 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02166 Androgen_recep > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02166 Androgen_recep > GO:androgen receptor signaling pathway ; GO:0030521
Pfam:PF02172 KIX > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02173 pKID > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02175 7TM_GPCR_Srb > GO:sensory perception of chemical stimulus ; GO:0007606
Pfam:PF02180 BH4 > GO:regulation of apoptotic process ; GO:0042981
Pfam:PF02183 HALZ > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02184 HAT > GO:RNA processing ; GO:0006396
Pfam:PF02185 HR1 > GO:signal transduction ; GO:0007165
Pfam:PF02186 TFIIE_beta > GO:transcription initiation from RNA polymerase II promoter ; GO:0006367
Pfam:PF02189 ITAM > GO:cell surface receptor signaling pathway ; GO:0007166
Pfam:PF02196 RBD > GO:signal transduction ; GO:0007165
Pfam:PF02200 STE > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02202 Tachykinin > GO:tachykinin receptor signaling pathway ; GO:0007217
Pfam:PF02203 TarH > GO:chemotaxis ; GO:0006935
Pfam:PF02203 TarH > GO:signal transduction ; GO:0007165
Pfam:PF02209 VHP > GO:cytoskeleton organization ; GO:0007010
Pfam:PF02214 BTB_2 > GO:protein homooligomerization ; GO:0051260
Pfam:PF02216 B > GO:pathogenesis ; GO:0009405
Pfam:PF02217 T_Ag_DNA_bind > GO:DNA replication ; GO:0006260
Pfam:PF02219 MTHFR > GO:methionine metabolic process ; GO:0006555
Pfam:PF02219 MTHFR > GO:oxidation-reduction process ; GO:0055114
Pfam:PF02224 Cytidylate_kin > GO:nucleobase-containing compound metabolic process ; GO:0006139
Pfam:PF02229 PC4 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02232 Alpha_TIF > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02234 CDI > GO:cell cycle arrest ; GO:0007050
Pfam:PF02236 Viral_DNA_bi > GO:DNA unwinding involved in DNA replication ; GO:0006268
Pfam:PF02237 BPL_C > GO:cellular protein modification process ; GO:0006464
Pfam:PF02240 MCR_gamma > GO:methanogenesis ; GO:0015948
Pfam:PF02244 Propep_M14 > GO:proteolysis ; GO:0006508
Pfam:PF02245 Pur_DNA_glyco > GO:base-excision repair ; GO:0006284
Pfam:PF02248 Como_SCP > GO:transport of virus in host, cell to cell ; GO:0046740
Pfam:PF02249 MCR_alpha > GO:methanogenesis ; GO:0015948
Pfam:PF02253 PLA1 > GO:lipid metabolic process ; GO:0006629
Pfam:PF02254 TrkA_N > GO:potassium ion transport ; GO:0006813
Pfam:PF02255 PTS_IIA > GO:phosphoenolpyruvate-dependent sugar phosphotransferase system ; GO:0009401
Pfam:PF02257 RFX_DNA_binding > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02258 SLT_beta > GO:hemolysis by symbiont of host erythrocytes ; GO:0019836
Pfam:PF02261 Asp_decarbox > GO:alanine biosynthetic process ; GO:0006523
Pfam:PF02262 Cbl_N > GO:cell surface receptor signaling pathway ; GO:0007166
Pfam:PF02264 LamB > GO:carbohydrate transmembrane transport ; GO:0034219
Pfam:PF02265 S1-P1_nuclease > GO:DNA catabolic process ; GO:0006308
Pfam:PF02268 TFIIA_gamma_N > GO:transcription initiation from RNA polymerase II promoter ; GO:0006367
Pfam:PF02269 TFIID-18kDa > GO:transcription by RNA polymerase II ; GO:0006366
Pfam:PF02271 UCR_14kD > GO:mitochondrial electron transport, ubiquinol to cytochrome c ; GO:0006122
Pfam:PF02273 Acyl_transf_2 > GO:fatty acid metabolic process ; GO:0006631
Pfam:PF02276 CytoC_RC > GO:photosynthesis, light reaction ; GO:0019684
Pfam:PF02277 DBI_PRT > GO:cobalamin biosynthetic process ; GO:0009236
Pfam:PF02282 Herpes_UL42 > GO:DNA replication ; GO:0006260
Pfam:PF02283 CobU > GO:cobalamin biosynthetic process ; GO:0009236
Pfam:PF02283 CobU > GO:cofactor biosynthetic process ; GO:0051188
Pfam:PF02289 MCH > GO:one-carbon metabolic process ; GO:0006730
Pfam:PF02290 SRP14 > GO:SRP-dependent cotranslational protein targeting to membrane ; GO:0006614
Pfam:PF02291 TFIID-31kDa > GO:DNA-templated transcription, initiation ; GO:0006352
Pfam:PF02296 Alpha_adaptin_C > GO:intracellular protein transport ; GO:0006886
Pfam:PF02296 Alpha_adaptin_C > GO:vesicle-mediated transport ; GO:0016192
Pfam:PF02302 PTS_IIB > GO:phosphoenolpyruvate-dependent sugar phosphotransferase system ; GO:0009401
Pfam:PF02303 Phage_DNA_bind > GO:DNA replication ; GO:0006260
Pfam:PF02304 Phage_B > GO:viral capsid assembly ; GO:0019069
Pfam:PF02306 Phage_G > GO:modulation by virus of host morphology or physiology ; GO:0019048
Pfam:PF02311 AraC_binding > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02313 Fumarate_red_D > GO:fumarate metabolic process ; GO:0006106
Pfam:PF02315 MDH > GO:methanol oxidation ; GO:0015946
Pfam:PF02315 MDH > GO:oxidation-reduction process ; GO:0055114
Pfam:PF02317 Octopine_DH > GO:oxidation-reduction process ; GO:0055114
Pfam:PF02319 E2F_TDP > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02321 OEP > GO:transmembrane transport ; GO:0055085
Pfam:PF02322 Cyt_bd_oxida_II > GO:oxidation-reduction process ; GO:0055114
Pfam:PF02323 ELH > GO:multicellular organism development ; GO:0007275
Pfam:PF02324 Glyco_hydro_70 > GO:glucan biosynthetic process ; GO:0009250
Pfam:PF02327 BChl_A > GO:photosynthesis ; GO:0015979
Pfam:PF02329 HDC > GO:histidine metabolic process ; GO:0006547
Pfam:PF02331 P35 > GO:negative regulation of apoptotic process ; GO:0043066
Pfam:PF02332 Phenol_Hydrox > GO:cellular aromatic compound metabolic process ; GO:0006725
Pfam:PF02332 Phenol_Hydrox > GO:oxidation-reduction process ; GO:0055114
Pfam:PF02334 RTP > GO:DNA replication termination ; GO:0006274
Pfam:PF02335 Cytochrom_C552 > GO:nitrogen compound metabolic process ; GO:0006807
Pfam:PF02335 Cytochrom_C552 > GO:oxidation-reduction process ; GO:0055114
Pfam:PF02344 Myc-LZ > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02346 Vac_Fusion > GO:fusion of virus membrane with host plasma membrane ; GO:0019064
Pfam:PF02347 GDC-P > GO:glycine catabolic process ; GO:0006546
Pfam:PF02347 GDC-P > GO:oxidation-reduction process ; GO:0055114
Pfam:PF02354 Latrophilin > GO:G protein-coupled receptor signaling pathway ; GO:0007186
Pfam:PF02357 NusG > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02358 Trehalose_PPase > GO:trehalose biosynthetic process ; GO:0005992
Pfam:PF02364 Glucan_synthase > GO:(1->3)-beta-D-glucan biosynthetic process ; GO:0006075
Pfam:PF02365 NAM > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF02366 PMT > GO:protein O-linked glycosylation ; GO:0006493
Pfam:PF02367 TsaE > GO:tRNA threonylcarbamoyladenosine modification ; GO:0002949
Pfam:PF02371 Transposase_20 > GO:transposition, DNA-mediated ; GO:0006313
Pfam:PF02372 IL15 > GO:immune response ; GO:0006955
Pfam:PF02378 PTS_EIIC > GO:phosphoenolpyruvate-dependent sugar phosphotransferase system ; GO:0009401
Pfam:PF02382 RTX > GO:pathogenesis ; GO:0009405
Pfam:PF02384 N6_Mtase > GO:DNA methylation ; GO:0006306
Pfam:PF02386 TrkH > GO:cation transport ; GO:0006812
Pfam:PF02386 TrkH > GO:transmembrane transport ; GO:0055085
Pfam:PF02387 IncFII_repA > GO:plasmid maintenance ; GO:0006276
Pfam:PF02388 FemAB > GO:cell wall macromolecule biosynthetic process ; GO:0044038
Pfam:PF02390 Methyltransf_4 > GO:tRNA modification ; GO:0006400
Pfam:PF02391 MoaE > GO:Mo-molybdopterin cofactor biosynthetic process ; GO:0006777
Pfam:PF02392 Ycf4 > GO:photosynthesis ; GO:0015979
Pfam:PF02394 IL1_propep > GO:inflammatory response ; GO:0006954
Pfam:PF02394 IL1_propep > GO:immune response ; GO:0006955
Pfam:PF02395 Peptidase_S6 > GO:proteolysis ; GO:0006508
Pfam:PF02399 Herpes_ori_bp > GO:DNA replication ; GO:0006260
Pfam:PF02401 LYTB > GO:isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway ; GO:0019288
Pfam:PF02401 LYTB > GO:dimethylallyl diphosphate biosynthetic process ; GO:0050992
Pfam:PF02402 Lysis_col > GO:pathogenesis ; GO:0009405
Pfam:PF02402 Lysis_col > GO:cytolysis ; GO:0019835
Pfam:PF02404 SCF > GO:cell adhesion ; GO:0007155
Pfam:PF02406 MmoB_DmpM > GO:cellular aromatic compound metabolic process ; GO:0006725
Pfam:PF02407 Viral_Rep > GO:DNA replication ; GO:0006260
Pfam:PF02407 Viral_Rep > GO:protein-DNA covalent cross-linking ; GO:0018142
Pfam:PF02411 MerT > GO:mercury ion transport ; GO:0015694
Pfam:PF02412 TSP_3 > GO:cell adhesion ; GO:0007155
Pfam:PF02416 MttA_Hcf106 > GO:protein transport ; GO:0015031
Pfam:PF02417 Chromate_transp > GO:chromate transport ; GO:0015703
Pfam:PF02419 PsbL > GO:photosynthesis ; GO:0015979
Pfam:PF02424 ApbE > GO:protein flavinylation ; GO:0017013
Pfam:PF02427 PSI_PsaE > GO:photosynthesis ; GO:0015979
Pfam:PF02429 PCP > GO:protein-chromophore linkage ; GO:0018298
